"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","tmxjja","pptdjf","fvegrec","mam","brd","rep"
"background",251554.340965,-133113.320831,72.9599990844727,1491.56994628906,73.2566986083984,15.0966997146606,32.0532989501953,44.3050003051758,10.21399974823,3,35,83,26
"background",193376.041444,-132880.71575,78.4499969482422,1436.11999511719,81.8099975585938,12.0966997146606,29.7733001708984,42.5511016845703,15.7101001739502,3,43,85,25
"background",15050.2374876,-132837.065856,258.483001708984,1152.82995605469,302.233001708984,10.1466999053955,24.7933006286621,35.0773010253906,53.1068992614746,5,37,159,13
"background",-111995.731346,-133093.559571,343.450012207031,915.140014648438,395.122985839844,5.90000009536743,22.5333003997803,29.4281005859375,74.0868988037109,2,47,145,24
"background",238946.128722,-132740.460485,91.3266983032227,1418.31005859375,93.5100021362305,12.8767004013062,29.1499996185303,41.1596984863281,16.1406002044678,3,42,66,27
"background",127656.470328,-133621.672842,364.972991943359,417.380004882812,976.507019042969,-1.09329998493195,12.8166999816895,21.2406997680664,172.925994873047,7,53,58,8
"background",225679.293166,-133574.853492,179.807006835938,833.929992675781,252.296997070312,3.86330008506775,16.3799991607666,26.7516002655029,27.4428005218506,7,41,63,26
"background",199018.886193,-133429.903184,81.0333023071289,1431.66003417969,83.9032974243164,12.5832996368408,29.653299331665,41.9991989135742,15.9689998626709,3,42,80,25
"background",-146426.124214,-133384.32013,398.489990234375,838.570007324219,542.599975585938,7.84329986572266,20.7367000579834,23.7831993103027,102.198997497559,8,47,168,15
"background",-23166.7722296,-133474.315915,213.610000610352,1167.42004394531,225.537002563477,9.54669952392578,24.63330078125,34.5307006835938,38.4142990112305,11,37,158,13
"background",-44180.4615129,-133620.518091,223.923004150391,1137.19995117188,223.552993774414,9.76000022888184,24.3099994659424,33.7402000427246,38.4480018615723,11,36,152,10
"background",-25762.4850282,-133501.059711,216.897003173828,1161.15002441406,220.796997070312,9.61670017242432,24.5499992370605,34.3492012023926,37.2430000305176,11,36,158,13
"background",267790.070644,-133816.080802,122.093002319336,1167.48999023438,146.460006713867,7.70329999923706,21.7367000579834,32.8731994628906,20.2752990722656,3,40,74,25
"background",-19698.1248079,-133924.171828,220.406997680664,1166.27001953125,234.182998657227,9.63669967651367,24.6632995605469,34.6808013916016,40.040901184082,11,37,157,13
"background",117854.702759,-133866.810283,379.367004394531,667.172973632812,933.72998046875,2.60999989509583,16.7233009338379,25.6236991882324,159.121994018555,7,57,98,16
"background",-63118.5531231,-133919.419657,213.423004150391,1135.75,213.436996459961,10.0432996749878,24.1000003814697,33.3521003723145,38.1842994689941,11,37,141,11
"background",-122907.819898,-133926.008738,330.993011474609,937.827026367188,368.117004394531,7.70669984817505,22.13330078125,27.3038997650146,68.5892028808594,5,48,166,15
"background",237352.924557,-133788.302916,105.690002441406,1358.68994140625,111.682998657227,10.6766996383667,26.3066997528076,38.1730003356934,16.8269996643066,3,42,67,27
"background",17907.1069437,-134058.983297,256.247009277344,1163.82995605469,296.713012695312,10.4933004379272,24.7733001708984,35.0780982971191,51.8138999938965,5,35,158,13
"background",117422.092986,-133906.601796,384.109985351562,677.346984863281,924.046997070312,2.95329999923706,16.8966999053955,25.832799911499,157.233001708984,6,57,101,16
"background",-41974.5670044,-134046.922711,223.483001708984,1140.7099609375,221.429992675781,9.77330017089844,24.3066997528076,33.7761993408203,37.7859992980957,11,37,155,10
"background",150001.733385,-133842.867959,214.539993286133,618.75,421.453002929688,-0.236699998378754,13.6400003433228,23.2376003265381,72.5838012695312,2,58,95,11
"background",266306.13107,-134601.937866,122.247001647949,1209.40002441406,141.432998657227,8.38000011444092,21.6732997894287,32.7487983703613,19.6490001678467,3,40,74,25
"background",213784.102465,-134361.485146,108.16300201416,1191.07995605469,125.976997375488,7.62669992446899,23.3033008575439,35.060001373291,19.5643005371094,3,39,65,26
"background",8309.95872311,-134181.626444,269.880004882812,1137.0400390625,300.959991455078,9.89669990539551,24.823299407959,35.1100997924805,52.2700004577637,11,37,157,13
"background",116058.422749,-134336.573854,555.403015136719,543.802978515625,869.757019042969,4.86999988555908,18.8132991790771,27.7731990814209,146.783004760742,6,57,104,16
"background",141277.700438,-134517.57308,209.947006225586,277.673004150391,1034.96997070312,-5.01000022888184,6.79670000076294,14.5831003189087,178.263000488281,1,47,37,4
"background",193576.865029,-134440.074563,75.8266983032227,1437.03002929688,79.0532989501953,12.2166996002197,30.0167007446289,42.8489990234375,15.3758001327515,3,42,86,25
"background",-134314.923372,-134248.971354,366.713012695312,835.60302734375,570.327026367188,7.78000020980835,20.8932991027832,25.6056003570557,109.200996398926,6,48,147,23
"background",243781.56515,-134324.731935,65.9100036621094,1511.05004882812,66.4332962036133,14.4833002090454,31.7033004760742,43.7844009399414,11.5158004760742,3,35,79,26
"background",-86968.5704923,-134231.201251,274.282989501953,975.263000488281,349.730010986328,9.10999965667725,20.8567008972168,29.7940006256104,66.152702331543,2,43,138,23
"background",242723.010846,-134341.910806,70.6967010498047,1488.13000488281,71.2767028808594,14.2166996002197,31.2066993713379,43.2111015319824,12.6141004562378,3,35,79,26
"background",255703.217449,-134453.222827,86.7566986083984,1419.08996582031,87.620002746582,13.9433002471924,30.4967002868652,42.5204010009766,12.3416004180908,3,36,83,26
"background",41484.2567836,-134794.546029,326.572998046875,1103.88000488281,329.472991943359,10.0367002487183,25.2866992950439,35.9283981323242,57.1351013183594,11,38,158,11
"background",240197.987942,-134768.933772,90.4233016967773,1398.0400390625,93.1532974243164,12.9700002670288,28.7166996002197,40.6367988586426,16.6133995056152,3,36,80,26
"background",-125405.162966,-134717.568148,322.440002441406,928.1669921875,389.497009277344,7.20669984817505,22.2299995422363,27.8094005584717,72.9747009277344,2,46,149,24
"background",127024.585097,-135191.087362,443.367004394531,622.533020019531,916.559997558594,4.07000017166138,18.8899993896484,27.5716991424561,158.285995483398,7,52,66,10
"background",-84872.2023581,-135570.684621,250.589996337891,1022.96997070312,323.822998046875,8.49330043792725,22.4733009338379,32.0009002685547,61.375,2,43,133,25
"background",121377.638724,-135133.163189,387.410003662109,675.9169921875,957.059997558594,2.16330003738403,17.1133003234863,25.8582000732422,165.274993896484,7,57,92,16
"background",228886.596248,-135263.314935,179.893005371094,977.747009277344,223.589996337891,5.47329998016357,17.4300003051758,27.9298000335693,26.1870994567871,3,41,64,26
"background",-151027.201253,-135539.132437,412.572998046875,805.627014160156,477.027008056641,8.46000003814697,19.4599990844727,21.411600112915,89.2537002563477,8,47,172,16
"background",-93284.9343382,-135111.691688,284.200012207031,903.767028808594,361.963012695312,5.61999988555908,22.9067001342773,31.588399887085,66.9869003295898,6,47,140,23
"background",-54204.243288,-135198.251015,224.067001342773,1130.97998046875,225.033004760742,9.80329990386963,24.2632999420166,33.5559005737305,40.4091987609863,11,36,145,10
"background",53860.6305245,-135416.498351,374.572998046875,1027.2900390625,380.076995849609,10.1000003814697,25.676700592041,36.6407012939453,66.201301574707,2,51,165,20
"background",-25778.8192781,-135201.998836,215.110000610352,1162.85998535156,219.113006591797,9.5733003616333,24.5533008575439,34.3446006774902,36.7981986999512,11,36,158,13
"background",-84129.5236742,-135473.045548,242.436996459961,1017.01000976562,316.127014160156,9.16329956054688,21.5632991790771,30.9125995635986,60.2751998901367,2,43,132,24
"background",-49206.5410835,-135309.44121,228.529998779297,1129.02001953125,226.563003540039,9.87329959869385,24.2199993133545,33.5684013366699,39.9539985656738,11,36,146,10
"background",222988.908878,-135403.283796,140.973007202148,958.327026367188,175.940002441406,5.29670000076294,19.3866996765137,30.351900100708,22.1914005279541,3,41,64,27
"background",63296.0323959,-135232.132885,420.869995117188,959.382995605469,562.502990722656,9.70670032501221,24.3033008575439,34.9453010559082,101.231002807617,6,49,161,20
"background",147967.607651,-135684.220013,223.983001708984,290.183013916016,776.77001953125,-4.56330013275146,6.55329990386963,14.6364002227783,132.901992797852,1,51,67,4
"background",-120042.530032,-135739.270506,358.31298828125,909.109985351562,381.109985351562,7.04670000076294,22.5767002105713,28.9304008483887,71.9811019897461,2,49,165,15
"background",-112292.33854,-136037.668645,365.4169921875,891.93701171875,383.222991943359,5.98999977111816,22.6567001342773,29.5496997833252,73.1980972290039,2,47,144,23
"background",249550.967788,-136004.231963,67.6433029174805,1511.98999023438,67.8167037963867,15.2266998291016,32.1833000183105,44.4440994262695,9.93840026855469,3,34,79,26
"background",-76005.8175411,-135705.914603,207.542999267578,1086.03002929688,217.567001342773,8.00329971313477,23.8166999816895,32.6749992370605,38.9547996520996,2,43,128,23
"background",-13582.1608253,-135915.013685,241.123001098633,1147.76000976562,246.076995849609,9.48330020904541,24.7700004577637,34.7892990112305,42.4257011413574,11,36,154,13
"background",-6491.83052746,-135618.61341,263.412994384766,1131.66003417969,268.277008056641,9.53670024871826,24.7632999420166,34.823299407959,46.6931991577148,11,36,153,13
"background",30419.5942131,-135885.060794,301.9169921875,1123.65002441406,305.726989746094,10.4833002090454,24.8267002105713,35.0209999084473,53.1901016235352,5,35,155,11
"background",204772.739097,-136533.639883,96.1132965087891,1306.83996582031,103.972999572754,10.460000038147,26.1000003814697,38.1949005126953,17.5296993255615,3,40,67,26
"background",-118891.775735,-136105.288394,307.912994384766,955.906982421875,383.600006103516,6.94999980926514,22.6033000946045,29.1826000213623,73.1123962402344,6,47,147,23
"background",236729.62824,-136522.535334,104.093002319336,1305.82995605469,109.422996520996,11.0032997131348,26.7600002288818,38.6660003662109,17.0550994873047,3,42,67,27
"background",-69140.7785182,-136242.62861,195.699996948242,1140.5400390625,196.727005004883,9.77000045776367,23.9300003051758,33.4696998596191,34.1371002197266,2,40,146,16
"background",-75951.971305,-136124.501489,194.240005493164,1117.85998535156,207.229995727539,8.64669990539551,23.6800003051758,32.9342994689941,36.8848991394043,2,43,128,23
"background",41104.9344352,-136335.051219,291.579986572266,1137.27001953125,323.132995605469,10.0299997329712,25.2066993713379,35.7761001586914,55.8918991088867,11,38,155,11
"background",187340.334642,-136396.267886,96.6433029174805,1272.43005371094,104.736999511719,10.3832998275757,28.2667007446289,40.8628997802734,19.4193992614746,3,44,98,21
"background",-8328.2306574,-136184.015077,256.617004394531,1137.21997070312,261.730010986328,9.51669979095459,24.7667007446289,34.8240013122559,45.4301986694336,11,36,154,13
"background",184246.294557,-136388.861167,123.65299987793,890.090026855469,197.236999511719,4.80329990386963,18.8367004394531,30.0699005126953,34.4458999633789,3,42,99,21
"background",-124062.95659,-136178.554268,313.230010986328,941.002990722656,391.993011474609,6.49329996109009,22.5832996368408,29.1252994537354,73.4439010620117,2,46,149,24
"background",-28889.263402,-136350.70794,214.080001831055,1161.47998046875,217.352996826172,9.60999965667725,24.5100002288818,34.2518997192383,36.6232986450195,11,36,158,13
"background",-11767.1118423,-136352.67686,246.623001098633,1144.86999511719,251.800003051758,9.48330020904541,24.7700004577637,34.8338012695312,43.592700958252,11,36,154,13
"background",-72567.1535103,-136638.351895,191.843002319336,1131.33996582031,194.677001953125,9.11670017242432,23.7667007446289,33.2611999511719,33.7229995727539,2,41,148,16
"background",59352.1139101,-136810.896302,357.239990234375,1018.36999511719,523.367004394531,9.5,24.6299991607666,35.2711982727051,93.3051986694336,2,50,165,20
"background",-28651.6170748,-136567.636975,212.373001098633,1163.0400390625,217.106994628906,9.64000034332275,24.4699993133545,34.1618995666504,36.5884017944336,11,36,158,13
"background",-60903.121245,-137231.086847,211.367004394531,1140.28002929688,211.697006225586,10.0867004394531,24.1033000946045,33.4020004272461,38.2100982666016,11,37,141,11
"background",180499.246341,-137039.251838,108.203002929688,694.846984863281,283.792999267578,-0.146699994802475,13.1300001144409,22.6093006134033,44.0816993713379,3,45,102,14
"background",124687.202028,-137390.554171,348.380004882812,405.173004150391,963.942993164062,-0.916700005531311,12.6400003433228,20.8262996673584,170.518005371094,7,53,75,9
"background",-102853.18363,-137035.054499,271.912994384766,1005.25,423.957000732422,6.12669992446899,23.5499992370605,32.404899597168,75.5136032104492,2,45,142,24
"background",-54628.8541984,-137180.607996,219.460006713867,1135.94995117188,220.207000732422,9.90330028533936,24.2066993713379,33.5189018249512,39.6319999694824,11,35,145,10
"background",261289.136136,-137091.054606,91.9633026123047,1377.11999511719,93.7600021362305,12.5200004577637,28.6133003234863,40.4402008056641,13.2658004760742,3,40,71,25
"background",58346.0454509,-137048.106736,363.3330078125,1046.52001953125,492.647003173828,9.80669975280762,25.0767002105713,35.7248992919922,87.2817993164062,6,50,165,20
"background",-89830.7372648,-137099.34664,364.372985839844,834.263000488281,393.5830078125,7.6399998664856,22.2432994842529,31.0529003143311,73.7906036376953,8,47,140,24
"background",132279.18523,-137486.432626,179.436996459961,448.717010498047,697.783020019531,-1.69000005722046,11.3199996948242,19.3094005584717,114.916999816895,1,52,46,4
"background",-32206.8111546,-137198.863456,214.399993896484,1157.06005859375,216.716995239258,9.59669971466064,24.426700592041,34.0961990356445,36.5348014831543,11,36,160,13
"background",226298.470445,-137054.975137,170.820007324219,997.706970214844,209.423004150391,5.31669998168945,18.0266990661621,28.7513999938965,24.774299621582,3,41,65,26
"background",68156.011947,-137275.62922,372.363006591797,851.586975097656,663.067016601562,9.04669952392578,21.9232997894287,32.0539016723633,116.458999633789,6,50,162,20
