"","fvegHW90mask","aetmar_90m","cwdmar_90m","pptmar_90m","pptdjf_90m","pptjja_90m","tmnmar_90m","tmxmar_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"121",15,55.1730003356934,50.690299987793,56.4933013916016,71.0622024536133,1.43840003013611,7.92700004577637,20.3997001647949,27.5795993804932,6.44789981842041,248904.2024945,-505083.643042875
"122",15,55.1730003356934,50.690299987793,56.4933013916016,71.0622024536133,1.43840003013611,7.92700004577637,20.3997001647949,27.5795993804932,6.44789981842041,248904.2024945,-505083.643042875
"123",8,66.8332977294922,38.1733016967773,55.6693000793457,64.6266021728516,1.34280002117157,7.98530006408691,20.3840007781982,26.8071994781494,5.99209976196289,248637.035130081,-520393.007509164
"124",15,64.2173004150391,18.6723003387451,107.697700500488,102.591796875,8.21560001373291,1.6143000125885,16.5930004119873,30.2259998321533,0.864000022411346,324004.080831902,-569331.890226731
"125",15,64.2173004150391,18.6723003387451,107.697700500488,102.591796875,8.21560001373291,1.6143000125885,16.5930004119873,30.2259998321533,0.864000022411346,324004.080831902,-569331.890226731
"126",15,57.0273017883301,18.5527000427246,59.5460014343262,72.495002746582,1.96159994602203,7.21500015258789,16.6089992523193,30.1457004547119,5.6181001663208,-139988.204185174,-42145.1178080849
"127",15,57.0273017883301,18.5527000427246,59.5460014343262,72.495002746582,1.96159994602203,7.21500015258789,16.6089992523193,30.1457004547119,5.6181001663208,-139988.204185174,-42145.1178080849
"128",15,57.0273017883301,18.5527000427246,59.5460014343262,72.495002746582,1.96159994602203,7.21500015258789,16.6089992523193,30.1457004547119,5.6181001663208,-139988.204185174,-42145.1178080849
"129",15,57.0273017883301,18.5527000427246,59.5460014343262,72.495002746582,1.96159994602203,7.21500015258789,16.6089992523193,30.1457004547119,5.6181001663208,-139988.204185174,-42145.1178080849
"130",2,79.7006988525391,0.78930002450943,87.7990036010742,92.1184005737305,2.09980010986328,6.52430009841919,18.887300491333,33.9199981689453,3.9918999671936,-80882.9222049402,22809.4481277834
"131",2,79.7006988525391,0.78930002450943,87.7990036010742,92.1184005737305,2.09980010986328,6.52430009841919,18.887300491333,33.9199981689453,3.9918999671936,-80882.9222049402,22809.4481277834
"132",2,61.1992988586426,17.0272998809814,32.2309989929199,56.7877998352051,1.47679996490479,5.97429990768433,18.1480007171631,30.6679992675781,3.94099998474121,-131454.402483106,-42628.4018753911
"133",5,87.7429962158203,1.14370000362396,85.1460037231445,118.434196472168,0.990899980068207,6.89429998397827,17.6196994781494,19.0401000976562,5.77869987487793,-97886.2981833431,-271994.891577493
"134",5,87.7429962158203,1.14370000362396,85.1460037231445,118.434196472168,0.990899980068207,6.89429998397827,17.6196994781494,19.0401000976562,5.77869987487793,-97886.2981833431,-271994.891577493
"135",7,75.4437026977539,0.583000004291534,140.70329284668,183.801605224609,2.56769990921021,5.80830001831055,17.4587001800537,28.5711994171143,4.95459985733032,-202403.407772054,-61737.8503379361
